"ID","Form","Item","Year","School","Content","Teacher","Period","Student","Course","Constructed Response","Multiple Choice Response","Dichotomous Response"
1214557,"C","PL.Q44.PED11.OE_P","1",2,"Biology",214,5,57,"Honors Biology","If solar energy isn't 100% efficient because then this can't be possible.","D","1"
1214557,"C","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",214,5,57,"Honors Biology","Fireworks explode and coal lights fires therefore they both release energy.","C","1"
1214557,"C","PL.Q12.BLS1.OE_B","1",2,"Biology",214,5,57,"Honors Biology","Your feet push off the ground giving you energy.","C","0"
1214557,"C","PL.Q06.EAS6.OE_E","1",2,"Biology",214,5,57,"Honors Biology","A solar cell turning on a calculator is an example of renewable energy. This is the equivalent of a solar panel energizing a house but on a smaller scale. As long as there is sun the calculator can store power.","B","1"
1214557,"C","PL.Q08.EAD8.OE_BCEP","1",2,"Biology",214,5,57,"Honors Biology","Renewable energy can't be 100% efficient because there is not always wind or sun ect.","A","0"
1215141,"C","PL.Q44.PED11.OE_P","1",2,"Biology",215,1,41,"Biology",.,"C","0"
1215141,"C","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,1,41,"Biology",.,"C","1"
1215141,"C","PL.Q12.BLS1.OE_B","1",2,"Biology",215,1,41,"Biology",.,"A","1"
1215141,"C","PL.Q06.EAS6.OE_E","1",2,"Biology",215,1,41,"Biology",.,"D","0"
1215141,"C","PL.Q08.EAD8.OE_BCEP","1",2,"Biology",215,1,41,"Biology",.,"D","1"
1215142,"B","PL.Q44.PED11.OE_P","1",2,"Biology",215,1,42,"Biology","Solar energy is the easiest to make.","C","0"
1215142,"B","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,1,42,"Biology","Burning coal causes heat energy and fireworks have movement energy.","C","1"
1215142,"B","PL.Q12.BLS1.OE_B","1",2,"Biology",215,1,42,"Biology","Food gives any and everything energy.","A","1"
1215142,"B","PL.Q03.EED3.OE_BCEP","1",2,"Biology",215,1,42,"Biology","Same energy from each item gives the wolf complete energy.","E","1"
1215142,"B","PL.Q05.EEC5.OE_E","1",2,"Biology",215,1,42,"Biology","As the frog cats move, the more energy it gains.","A","0"
1215143,"B","PL.Q44.PED11.OE_P","1",2,"Biology",215,1,43,"Biology","There is no light that uses 100% electricity.","D","1"
1215143,"B","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,1,43,"Biology","Both fireworks and burning coal have energy, and when used, release energy.","C","1"
1215143,"B","PL.Q12.BLS1.OE_B","1",2,"Biology",215,1,43,"Biology","No other choices are logical, energy come from food.","A","1"
1215143,"B","PL.Q03.EED3.OE_BCEP","1",2,"Biology",215,1,43,"Biology","Because all energy is spread out through the chain.","A","0"
1215143,"B","PL.Q05.EEC5.OE_E","1",2,"Biology",215,1,43,"Biology","The mosquitos energy is gone, so less energy is in the ecosystem.","C","1"
1215144,"C","PL.Q44.PED11.OE_P","1",2,"Biology",215,1,44,"Biology","By using different sources that will allow 100% of electricity.","B","0"
1215144,"C","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,1,44,"Biology","The burning and exploding fireworks both have a energy release.","C","1"
1215144,"C","PL.Q12.BLS1.OE_B","1",2,"Biology",215,1,44,"Biology","Food gives you energy.","A","1"
1215144,"C","PL.Q06.EAS6.OE_E","1",2,"Biology",215,1,44,"Biology","Solar energy is from the sun so when the sun is up it can renew the solar cell.","B","1"
1215144,"C","PL.Q08.EAD8.OE_BCEP","1",2,"Biology",215,1,44,"Biology","Some of the sources are only there during certain seasons.","A","0"
1215145,"E","PL.Q44.PED11.OE_P","1",2,"Biology",215,1,45,"Biology","I chose B because thats is the only resonable answer","A","0"
1215145,"E","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,1,45,"Biology","cause thats the only one that makes since the most","C","1"
1215145,"E","PL.Q12.BLS1.OE_B","1",2,"Biology",215,1,45,"Biology","I picked A (from the food she has eaten) because its the only answer that makes the most scenseyou get energy from the vitamins and charbondats provided in food","C","0"
1215145,"E","PL.Q16.BLD5.OE_B","1",2,"Biology",215,1,45,"Biology","because ATP has to do with energy and the question","D","0"
1215145,"E","PL.Q17.BLC6.OE_BCEP","1",2,"Biology",215,1,45,"Biology","because the amount of energy in the humen body","C","1"
1215146,"E","PL.Q44.PED11.OE_P","1",2,"Biology",215,1,46,"Biology","Not really sure.","B","0"
1215146,"E","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,1,46,"Biology","The firework needs a build up of energy to be released.","B","0"
1215146,"E","PL.Q12.BLS1.OE_B","1",2,"Biology",215,1,46,"Biology","Food gave her energy.","A","1"
1215146,"E","PL.Q16.BLD5.OE_B","1",2,"Biology",215,1,46,"Biology","The chemical energy from sugar is made into ATP which is used for energy.","A","0"
1215146,"E","PL.Q17.BLC6.OE_BCEP","1",2,"Biology",215,1,46,"Biology","When you eat something, you gain more energy?","C","1"
1215148,"E","PL.Q44.PED11.OE_P","1",2,"Biology",215,1,48,"Biology","I said C because solar energy is better for the environment.","C","0"
1215148,"E","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,1,48,"Biology","I said C because both burning cal and exploding fireworks would give out all of energy.","C","1"
1215148,"E","PL.Q12.BLS1.OE_B","1",2,"Biology",215,1,48,"Biology","I said A because to get a food and give energy.","C","0"
1215148,"E","PL.Q16.BLD5.OE_B","1",2,"Biology",215,1,48,"Biology",.,"B","0"
1215148,"E","PL.Q17.BLC6.OE_BCEP","1",2,"Biology",215,1,48,"Biology","I said B because when you eat you get a little bit sleep and somehow fall asleep.","B","0"
1215149,"A","PL.Q01.EES1.OE_BCEP","1",2,"Biology",215,1,49,"Biology","The sun uses condensation and all that jazz.","B","1"
1215149,"A","PL.Q02.EET2.OE_E","1",2,"Biology",215,1,49,"Biology","The energy from the first organism is passed onto the next organism.","E","0"
1215149,"A","PL.Q44.PED11.OE_P","1",2,"Biology",215,1,49,"Biology","I really don't know, guessed.","A","0"
1215149,"A","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,1,49,"Biology","Because they are both using five.","C","1"
1215149,"A","PL.Q12.BLS1.OE_B","1",2,"Biology",215,1,49,"Biology","She has to eat those greens to get muscles.","A","1"
1215150,"E","PL.Q44.PED11.OE_P","1",2,"Biology",215,1,50,"Biology",.,"B","0"
1215150,"E","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,1,50,"Biology","Coal would give energy because this energy that gives off helps power things like train and lightrail.","A","0"
1215150,"E","PL.Q12.BLS1.OE_B","1",2,"Biology",215,1,50,"Biology",.,"A","1"
1215150,"E","PL.Q16.BLD5.OE_B","1",2,"Biology",215,1,50,"Biology","When people eat food and the food gets broken down into glucose which that converts into energy for us.","A","0"
1215150,"E","PL.Q17.BLC6.OE_BCEP","1",2,"Biology",215,1,50,"Biology","The total amount of energy in the human body changes when a person and they get more energy because are body breaks the food down and turn it into glucose.","C","1"
1215151,"F","PL.Q44.PED11.OE_P","1",2,"Biology",215,1,51,"Biology","He could bring in more/extra energy along with it using solar panels.","C","0"
1215151,"F","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,1,51,"Biology","Both burning coal and lighting fireworks releases heat energy.","C","1"
1215151,"F","PL.Q12.BLS1.OE_B","1",2,"Biology",215,1,51,"Biology","Humans get their energy from the food we eat.","A","1"
1215151,"F","PL.Q20.BPD9.OE_B","1",2,"Biology",215,1,51,"Biology","In photosynthesis CO2, sunlight and water is all needed to start the photosynthesis process.","A","0"
1215151,"F","PL.Q21.BPC10.OE_B","1",2,"Biology",215,1,51,"Biology","Energy doesn't change no matter how many times photosynthesis and cellular respiration happens.","C","1"
1215241,"B","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,41,"Honors Biology","Sunlight gives energy to the plants animals eat.","C","0"
1215241,"B","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,41,"Honors Biology","Uses energy to explode.","C","1"
1215241,"B","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,41,"Honors Biology","You eat food to get energy.","A","1"
1215241,"B","PL.Q03.EED3.OE_BCEP","1",2,"Biology",215,2,41,"Honors Biology","Well it shows how grass gets energy from the sun and deer from grass.","A","0"
1215241,"B","PL.Q05.EEC5.OE_E","1",2,"Biology",215,2,41,"Honors Biology","Frays get the energy from the mosquitoes.","A","0"
1215242,"E","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,42,"Honors Biology","Solar will give it more energy/light","C","0"
1215242,"E","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,42,"Honors Biology","Both release the energy from the fire and by being burned.","C","1"
1215242,"E","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,42,"Honors Biology","By eating food she got energy to push the bike","A","1"
1215242,"E","PL.Q16.BLD5.OE_B","1",2,"Biology",215,2,42,"Honors Biology","Eating Food = chemical energy. The glucose changes into ATP.","A","0"
1215242,"E","PL.Q17.BLC6.OE_BCEP","1",2,"Biology",215,2,42,"Honors Biology","By eating food, you gain chemical energy.","C","1"
1215244,"D","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,44,"Honors Biology",.,"B","0"
1215244,"D","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,44,"Honors Biology",.,"C","1"
1215244,"D","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,44,"Honors Biology",.,"A","1"
1215244,"D","PL.Q11.EED11.OE_E","1",2,"Biology",215,2,44,"Honors Biology",.,"C","0"
1215244,"D","PL.Q14.BLS3.OE_BCEP","1",2,"Biology",215,2,44,"Honors Biology",.,"B","1"
1215245,"A","PL.Q01.EES1.OE_BCEP","1",2,"Biology",215,2,45,"Honors Biology",.,"D","0"
1215245,"A","PL.Q02.EET2.OE_E","1",2,"Biology",215,2,45,"Honors Biology",.,"B","1"
1215245,"A","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,45,"Honors Biology",.,"C","0"
1215245,"A","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,45,"Honors Biology",.,"C","1"
1215245,"A","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,45,"Honors Biology",.,"A","1"
1215246,"A","PL.Q01.EES1.OE_BCEP","1",2,"Biology",215,2,46,"Honors Biology",.,"D","0"
1215246,"A","PL.Q02.EET2.OE_E","1",2,"Biology",215,2,46,"Honors Biology",.,"B","1"
1215246,"A","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,46,"Honors Biology",.,"C","0"
1215246,"A","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,46,"Honors Biology","Both because they both give off energy because of the energy from the heat.","C","1"
1215246,"A","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,46,"Honors Biology","It's  A because we get our energy from the food we eat.","A","1"
1215247,"D","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,47,"Honors Biology",.,"D","1"
1215247,"D","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,47,"Honors Biology",.,"A","0"
1215247,"D","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,47,"Honors Biology",.,"A","1"
1215247,"D","PL.Q11.EED11.OE_E","1",2,"Biology",215,2,47,"Honors Biology",.,"D","1"
1215247,"D","PL.Q14.BLS3.OE_BCEP","1",2,"Biology",215,2,47,"Honors Biology",.,"C","0"
1215248,"B","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,48,"Honors Biology","Some energy will always get lost no matter what.","D","1"
1215248,"B","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,48,"Honors Biology","They both release energy (chemical energy)","C","1"
1215248,"B","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,48,"Honors Biology","The food she eats gives her energy.","A","1"
1215248,"B","PL.Q03.EED3.OE_BCEP","1",2,"Biology",215,2,48,"Honors Biology","The grass only gets some of the energy from the sun and the deer only gets some of the energy from the grass and so on.","E","1"
1215248,"B","PL.Q05.EEC5.OE_E","1",2,"Biology",215,2,48,"Honors Biology","When the frog eats, he gains energy.","A","0"
1215249,"F","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,49,"Honors Biology","You can't transfer the whole 100% some will be lost.","D","1"
1215249,"F","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,49,"Honors Biology","Both will release the built up energy. Through explosions and fire.","C","1"
1215249,"F","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,49,"Honors Biology","Energy comes from the food that you have previously eaten. Built up energy being released.","A","1"
1215249,"F","PL.Q20.BPD9.OE_B","1",2,"Biology",215,2,49,"Honors Biology","""A"" describes what photosynthesis is.","A","0"
1215249,"F","PL.Q21.BPC10.OE_B","1",2,"Biology",215,2,49,"Honors Biology","ATP is a product and is increased.","A","0"
1215250,"C","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,50,"Honors Biology","The amount of energy going through the bulb could be dangerous so a better conductor needs to be implemented.","B","0"
1215250,"C","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,50,"Honors Biology","They release heat energy and light energy as well as absorb heat and chemical energy.","C","1"
1215250,"C","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,50,"Honors Biology","Chemical energy.","A","1"
1215250,"C","PL.Q06.EAS6.OE_E","1",2,"Biology",215,2,50,"Honors Biology","A solar cell will be able to use the energy from the sun to keep it working.","B","1"
1215250,"C","PL.Q08.EAD8.OE_BCEP","1",2,"Biology",215,2,50,"Honors Biology","Environmental changes can affect a source of energy that could be renewable.","A","0"
1215251,"E","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,51,"Honors Biology","Using solar energy to power a light bulb will allow for energy to be 100% reused as it is gained.","C","0"
1215251,"E","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,51,"Honors Biology","Burning coal releases heat energy + burning fireworks releases light energy.","C","1"
1215251,"E","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,51,"Honors Biology","Food provides energy, therefore Keisha gets the energy to push the bike from the food that she has previously eaten.","A","1"
1215251,"E","PL.Q16.BLD5.OE_B","1",2,"Biology",215,2,51,"Honors Biology","Humans convert the energy from glucose into ATP energy. this describes the energy transfer in the human body.","A","0"
1215251,"E","PL.Q17.BLC6.OE_BCEP","1",2,"Biology",215,2,51,"Honors Biology","Humans eat food to gain energy + get nutrients. This causes energy in the human body to increase when food is consumed (Food is converted into energy).","C","1"
1215252,"A","PL.Q01.EES1.OE_BCEP","1",2,"Biology",215,2,52,"Honors Biology","The water cycle needs the sun to be a cycle. The sun gets the water to evaporate, which turns it into a gas, and then it goes through the cycle. The water cycle needs the sun.","B","1"
1215252,"A","PL.Q02.EET2.OE_E","1",2,"Biology",215,2,52,"Honors Biology","It is a chemical energy because it is transferred when animals eat and go down the food chain. The sun gives energy to the grass to feed it, and then the deer eat the grass to get energy, and then the wolf eats the deer for energy.","B","1"
1215252,"A","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,52,"Honors Biology","There is not always going to be an abundant amount of solar energy everywhere you go, so there would be no way it would emit 100% of the electricity it recieves.","D","1"
1215252,"A","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,52,"Honors Biology","The coal and fireworks both release heat energy and chemical energy.","C","1"
1215252,"A","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,52,"Honors Biology","If she had no energy from the sun, which is in the food she eats, then she wouldn't be able to push the bike.","A","1"
1215253,"F","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,53,"Honors Biology","Not all of the energy will be converted to light, some will be heat, and potential.","D","1"
1215253,"F","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,53,"Honors Biology","Fireworks release heat, light, kinetic, chemical energy. Coal burning releases heat, light and chemical also.","C","1"
1215253,"F","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,53,"Honors Biology","Through the glucose from food, every is created, this is cellular respiration.","A","1"
1215253,"F","PL.Q20.BPD9.OE_B","1",2,"Biology",215,2,53,"Honors Biology","Neither of the waves on the graph reach 100%, so they were not completely absorbed.","B","1"
1215253,"F","PL.Q21.BPC10.OE_B","1",2,"Biology",215,2,53,"Honors Biology","Energy cannot be created nor destroyed, so all of the energy from the oxygen and glucose that converts to CO2, water & energy for the organism is still in the system.","C","1"
1215254,"D","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,54,"Honors Biology","The total amount of energy does not change in amount but is rather a change in molecular form","A","0"
1215254,"D","PL.Q44.PED11.OE_P","1",2,"Biology",215,2,54,"Honors Biology","The light bulb already uses 100% of the energy it has emitting real light. We know this because when you screw in a light bulb after the lights been turned off it does not still glow due to already using all the energy.","A","0"
1215254,"D","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,54,"Honors Biology","The energy can never be fully transferred based on the energy being changed into different forms of energy naturally","C","1"
1215254,"D","PL.Q23.CCT2.OE_BCEP","1",2,"Biology",215,2,54,"Honors Biology","Both burning coal and exploding fireworks release energy It uses energy for the coal to burn and for the firework to explode.","C","1"
1215254,"D","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,54,"Honors Biology","Keisha's body uses its stored energy from food to push her bike. Turning that potential energy into kinetic energy.","A","1"
1215254,"D","PL.Q12.BLS1.OE_B","1",2,"Biology",215,2,54,"Honors Biology","In both situations energy is being released as the firework pops and as coal is being burned.","A","1"
1215254,"D","PL.Q11.EED11.OE_E","1",2,"Biology",215,2,54,"Honors Biology","The consumer releases some energy as it eats then gains it back as it digests the food causing it to eat more to gain more energy.","A","0"
1215254,"D","PL.Q11.EED11.OE_E","1",2,"Biology",215,2,54,"Honors Biology","The diagram displays the % of light thats actually absorbed which displays that only a partial amount of energy is absorbed.","A","0"
